,Bulk modulus,elastic compliance,dielectric tensor,s/e,kv/e,inv(kv)/e,labels,task_id,space_groups,point_groups,crystal_structure
653,8.232662523652520,81.21974952840230,18.543634666666800,0.4949069043387100,0.050165157461134200,0.006550354803699,CsCdBr3,mp-541899,P6_3/mmc,6/mmm,hexagonal
287,7.357586407810820,213.09079105235600,20.764313666428900,1.159588314497030,0.04003819770561250,0.006545563615982,CsAuBr3,mp-569548,I4/mmm,4/mmm,tetragonal
761,9.366666666666660,110.60000000000000,16.439893666671900,0.7601737209881150,0.06437878709995790,0.006494054523767,K2SnCl6,mp-23499,Fm-3m,m-3m,cubic
737,25.83333333333330,32.85,5.9827716666661600,0.6204255508296980,0.4879044159239130,0.00647019133874542,Rb2GeF6,mp-8812,Fm-3m,m-3m,cubic
199,11.99655737374110,910.6383142695790,13.059666666599700,7.8789901220365800,0.1037961565695440,0.00638280052996264,KPS3,mp-8267,Immm,mmm,orthorhombic
883,3.966666666666670,28.3,40.660975000000000,0.07864396052958270,0.011023122853969800,0.006200068747396,Sr2AsAu,mp-867192,Fm-3m,m-3m,cubic
819,11.066666666666700,118.65000000000000,14.609378999992800,0.9176830624370510,0.08559370044363000,0.006185166787936,K2PtBr6,mp-27691,Fm-3m,m-3m,cubic
853,2.1333333333333300,56.85,77.87951200000000,0.08248291044195710,0.0030952250180505700,0.00601891290741525,RbHgF3,mp-7482,Pm-3m,m-3m,cubic
354,10.622222222222200,141.65,15.719602,1.0181968803990200,0.07635378418335170,0.00598884497293418,K2PtBr4,mp-27243,P4/mmm,4/mmm,tetragonal
57,35.955555555555600,1150.8166666666700,4.9199999999452300,26.430036899533300,0.8257672030672870,0.00565286864246999,YCl3,mp-27455,C2/m,2/m,monoclinic
51,14.155555555555600,91.13333333333330,12.524000000000000,0.8222254702233480,0.12771461217563300,0.005640661296089,VF4,mp-554799,P2_1/c,2/m,monoclinic
14,18.58888888888890,255.46666666666700,9.601666666666670,3.0063832687553300,0.2187577943905560,0.00560273322077373,HfS3,mp-9922,P2_1/m,2/m,monoclinic
520,34.43333333333330,1367.233333333330,5.2230000000001100,29.57871763058670,0.74493052423132,0.00556033435402526,MgCl2,mp-570259,P-3m1,-3m,trigonal
742,14.0,167.45000000000000,12.914782666688400,1.4650578676485000,0.12248916182191100,0.00553076062308117,Cs2TeI6,mp-540957,Fm-3m,m-3m,cubic
868,9.500000000000000,92.20000000000000,19.589805333341900,0.5318112619686740,0.05479617124406070,0.005373364160775,CsK2Sb,mp-581024,Fm-3m,m-3m,cubic
649,25.22222222222220,366.7833333333330,7.570666666667180,5.4743454267931000,0.37644883048788600,0.00523699943983467,GaS,mp-2507,P6_3/mmc,6/mmm,hexagonal
332,1.974960982745270,40.475184388769100,96.91156999999990,0.0471921687221947,0.0023027119783382000,0.00522475404064695,AlTlF4,mp-5606,P4/mmm,4/mmm,tetragonal
623,4.566666666666670,111.86666666666700,42.081916666649200,0.3003737072718720,0.01226197791902460,0.005203615223242,TiTl2F6,mp-10402,P-3m1,-3m,trigonal
614,24.11111111111110,247.1333333333330,8.102738999793470,3.4463248086673900,0.3362343689779800,0.00511859685705505,Mg(AlSe2)2,mp-9479,R-3m,-3m,trigonal
228,8.711111111111110,57.0,22.50366666676850,0.2862057131166430,0.0437398204841029,0.00510120950808731,Ga2Te5,mp-2371,I4/m,4/m,tetragonal
158,14.155555555555600,86.78333333333340,13.911666666666700,0.7048778985514600,0.11497528234486400,0.005078014285771,GeAs2,mp-17524,Pbam,mmm,orthorhombic
777,18.03333333333330,119.8,10.935910333344300,1.237823167090850,0.18632786126771000,0.0050707132167695,Rb2TeCl6,mp-22975,Fm-3m,m-3m,cubic
559,15.688888888888900,229.7833333333330,12.656819666640200,2.051401468899670,0.1400632902534430,0.005035970998191,TlSbF6,mp-8348,R-3m,-3m,trigonal
322,3.2777777777777800,59.050000000000000,60.81876066605020,0.10970819383870400,0.006089738862059970,0.00501629336773075,Rb2HgF4,mp-8962,I4/mmm,4/mmm,tetragonal
47,13.366666666666700,85.63333333333330,14.98266666760980,0.6458184699150870,0.10080700912259600,0.00499330120870814,GeAs,mp-9548,C2/m,2/m,monoclinic
747,16.233333333333300,167.55000000000000,12.360687333328000,1.531646491759710,0.148395870185413,0.004983674535993,Cs2HfI6,mp-29398,Fm-3m,m-3m,cubic
409,11.855555555555600,145.81666666666700,17.69344466666670,0.9312183026405500,0.07571226646225980,0.00476722552554049,K2PdBr4,mp-27138,P4/mmm,4/mmm,tetragonal
326,2.222222222222220,21.3,95.21990566751650,0.025276013918988800,0.0026370384892007100,0.00472590260245883,Sr4As2O,mp-8299,I4/mmm,4/mmm,tetragonal
12,9.733333333333330,63.08333333333340,22.493937666666700,0.3168880597644950,0.048893692708709400,0.004567440683347,Ti(WO4)2,mvc-678,P-1,-1,triclinic
121,4.288888888888890,55.450000000000000,51.688666666666700,0.12121683779482000,0.009375753809999090,0.004510865472025,LiClO4,mp-30301,Pnma,mmm,orthorhombic
697,49.12222222222220,953.9666666666670,4.520333333328780,23.846215697498100,1.227903602485980,0.00450351416716775,BN,mp-7991,P6_3/mmc,6/mmm,hexagonal
222,6.611111111111110,137.30000000000000,34.552,0.4490079964628770,0.021620114744307800,0.00437776407159298,PbCl2,mp-23291,Pnma,mmm,orthorhombic
636,105.00000000000000,2092.3,2.1950000000039500,107.70755311873300,5.4051967105419800,0.00433886538669357,BCl3,mp-23184,P6_3/m,6/m,hexagonal
166,76.98888888888890,1506.6166666666700,3.0963333331861300,54.98089290005110,2.8095519903275100,0.00419492538032298,BeCl2,mp-23267,Ibam,mmm,orthorhombic
555,46.21111111111110,1046.3666666666700,5.177666666666670,22.835290347759700,1.0084840937034200,0.0041794535370692,VCl2,mp-22877,P-3m1,-3m,trigonal
679,27.87777777777780,367.0833333333330,8.608666666712080,4.8182075523864,0.36591396894248900,0.0041668316680345,GaSe,mp-1943,P6_3/mmc,6/mmm,hexagonal
325,47.81111111111110,233.18333333333300,5.090333333333330,5.176163822939760,1.06130288185785,0.00410889403136423,AuI,mp-27725,P4_2/ncm,4/mmm,tetragonal
454,31.977777777777800,433.8166666666670,7.647666666837680,6.409645520283000,0.472471981440559,0.004089053280182,GaS,mp-9889,R-3m,-3m,trigonal
589,20.544444444444400,142.1,12.162281666667900,1.3201879067762300,0.19086929702316400,0.004002124006956,RbAu3Se2,mp-9385,P-3m1,-3m,trigonal
83,4.022222222222220,50.5,65.525971,0.08708325267344050,0.006936003843297130,0.00379420221839043,PPbS3,mp-20199,P2_1/c,2/m,monoclinic
654,4.455555555555560,90.8,61.015455666632100,0.16815226393958700,0.008251230768450140,0.003678394273894,Ba3BiN,mp-567666,P6_3/mmc,6/mmm,hexagonal
612,54.68888888888890,1330.7333333333300,5.061384666663810,29.70834234149590,1.2209179650722500,0.00361269713777118,MgCl2,mp-23210,R-3m,-3m,trigonal
544,34.84444444444440,317.8333333333340,8.041666666277690,4.465911419670960,0.48960315371746600,0.00356878502713678,CuI,mp-570081,P-3m1,-3m,trigonal
35,2.1006563997914100,12.445397212844600,135.34966666666700,0.010389826637224800,0.0017536970050007000,0.00351712487318055,WO3,mp-19033,P2_1/c,2/m,monoclinic
189,10.51511858697970,271.83506485041200,27.08598133331100,1.134011951008570,0.04386582779697370,0.00351108424657,TlPS3,mp-8249,Immm,mmm,orthorhombic
0,38.41111111111110,462.33333333333400,7.433613333333330,7.027679847118230,0.5838666001318840,0.00350221789518503,LiBH4,mp-675926,C2/c,2/m,monoclinic
319,4.655555555555560,59.333333333333300,61.41490300012500,0.10916456955212500,0.008565534577217310,0.00349747578430188,AlTlSe2,mp-9579,I4/mcm,4/mmm,tetragonal
120,36.51830656207470,338.3234521559120,7.965333333333330,4.799377133622990,0.5180401309924170,0.0034378380577711,SiP2,mp-9996,Pbam,mmm,orthorhombic
543,38.16666666666670,715.4833333333330,7.69966666663866,10.4998797854766,0.5601044680458760,0.00340285813618,MnCl2,mp-28233,R-3m,-3m,trigonal
314,2.966666666666670,35.28333333333330,100.90852833375400,0.03950922079265690,0.003321984554129870,0.00334043769393315,Ba4As2O,mp-8300,I4/mmm,4/mmm,tetragonal
484,47.65555555555560,844.7333333333340,6.343756999691050,15.046303659898600,0.8488358771644570,0.00330780519097741,CdCl2,mp-22881,R-3m,-3m,trigonal
141,103.78888888888900,1995.733333333330,3.0270000000000000,74.4983783736702,3.8743171676713300,0.0031830005700754,PBr3,mp-27257,Pnma,mmm,orthorhombic
286,27.5,304.96666666666700,11.569000000000000,2.9786075164504700,0.26859232714740800,0.00314319615901429,CuBr,mp-22917,P4/nmm,4/mmm,tetragonal
205,27.58888888888890,276.05,11.538000000000000,2.7034226378471300,0.2701844838807150,0.00314148691602114,PdS2,mp-13682,Pbca,mmm,orthorhombic
209,25.72222222222220,223.05000000000000,12.59157766661850,2.001606986654670,0.2308261811803810,0.00308753127512,KAuSe,mp-9881,Cmcm,mmm,orthorhombic
562,30.922222222222200,790.5500000000000,10.642333333323400,8.39361828069368,0.3283148816951700,0.003038732323711,MnI2,mp-28013,P-3m1,-3m,trigonal
418,58.955555555555600,1135.4666666666700,5.7446666666667500,22.333988325534100,1.1596224954525200,0.00295263953069912,CrBr3,mp-27734,R-3,-3,trigonal
570,33.26666666666670,219.75000000000000,10.233480333327500,2.4263991981017900,0.3673183768988370,0.00293742883763442,Mg2Al2Se5,mp-29624,P-3m1,-3m,trigonal
390,28.166666666666700,419.2666666666670,12.517333333333300,3.7847330045087000,0.25426136021703400,0.002836303678623,HgI2,mp-23192,P4_2/nmc,4/mmm,tetragonal
26,34.73333333333330,936.7333333333340,10.409000000000000,10.168659274469000,0.3770458673402830,0.00276595128717231,As2Se3,mp-909,P2_1/c,2/m,monoclinic
96,44.24444444444440,301.6833333333330,8.204333333333330,4.15493993918514,0.6093575249188890,0.00275485000015203,PtI2,mp-28319,P2_1/c,2/m,monoclinic
331,5.122222222222220,74.08333333333330,71.25193566679490,0.11748450113562200,0.008123037873794040,0.00273996437991034,TlInSe2,mp-22232,I4/mcm,4/mmm,tetragonal
402,14.655555555555600,178.20000000000000,25.242666658654600,0.7976809064043700,0.06560301256686400,0.002703102297302,HgBr,mp-23177,I4/mmm,4/mmm,tetragonal
95,12.561640538295300,121.07005256575000,29.988999998683700,0.4561749951293390,0.04733050155620770,0.002654554549502,BiO2,mp-557993,C2/c,2/m,monoclinic
77,112.98888888888900,859.5166666666670,3.362000000208380,28.88772376589780,3.797473553940720,0.00263248892627216,GaCl3,mp-30952,C2/m,2/m,monoclinic
613,0.8777777777777780,9.433333333333340,439.78950999884600,0.002423689848811800,0.00022552591054903600,0.00259042219158911,NaTaN2,mp-5475,R-3m,-3m,trigonal
360,44.46666666666670,74.08333333333330,8.902739666666670,0.9402721443269010,0.5643748213867660,0.00252604888654562,Cs2CaH4,mp-697133,I4/mmm,4/mmm,tetragonal
475,48.50402159383510,1014.9452837306000,8.257999998911430,13.887513068845900,0.6636813280219820,0.00249659084111217,MnBr2,mp-28306,P-3m1,-3m,trigonal
143,9.33333333333333,109.9666666666670,43.326666662211400,0.2867890149409540,0.024340989446337400,0.00247290792015405,InI,mp-23202,Cmcm,mmm,orthorhombic
186,149.0666666666670,1699.4666666666700,2.7723333333333300,69.26661001325310,6.075637062201240,0.00241976958201223,PCl3,mp-23230,Pnma,mmm,orthorhombic
482,33.75555555555560,973.0166666666670,12.325999998689200,8.919794424446090,0.3094424037668330,0.00240343608065939,Cs2O,mp-7988,R-3m,-3m,trigonal
140,8.566666666666670,415.3,49.037015333333300,0.9569618655077010,0.01973988277032500,0.002380477619126,TiBrN,mp-27849,Pmmn,mmm,orthorhombic
476,62.75555555555560,1150.1166666666700,6.717333333314590,19.346469655531100,1.0556306907457700,0.00237219792467433,MgI2,mp-23205,P-3m1,-3m,trigonal
635,143.77777777777800,2785.5166666666700,2.938333333333380,107.11774677857000,5.529010749311190,0.00236704857972698,BI3,mp-23189,P6_3/m,6/m,hexagonal
258,3.244444444444450,20.0,134.42419500000000,0.016811608993825200,0.0027272165701094300,0.00229288468554483,SnClF,mp-989192,P4/nmm,4/mmm,tetragonal
646,45.855555555555600,616.75,9.757333334519780,7.1422450322748,0.5310281538206210,0.002234996764446,MoS2,mp-2815,P6_3/mmc,6/mmm,hexagonal
674,108.05555555555600,1899.1500000000000,4.156702333042960,51.62583296694420,2.9373446343161300,0.00222640400326142,InCl3,mp-862983,P6_3/mmc,6/mmm,hexagonal
282,3.935192749238980,54.63874935087340,114.41982368894900,0.05395804489205680,0.003886167043443480,0.00222091898424803,Cs3YF6,mp-7618,I4/mmm,4/mmm,tetragonal
217,9.533333333333330,122.25000000000000,48.44033332345670,0.2851664795490760,0.022237931329525700,0.00216544969240149,InBr,mp-22870,Cmcm,mmm,orthorhombic
211,73.1,703.3333333333330,6.381391666681470,12.4538184118925,1.2943707951317700,0.00214371586566312,Ta(ICl)2,mp-28683,Immm,mmm,orthorhombic
581,110.87777777777800,1591.8333333333300,4.452333333333340,40.39863141229400,2.8139318246835000,0.00202566589208453,WCl6,mp-23178,P-3m1,-3m,trigonal
425,36.900000000000000,319.83333333333300,13.502666676811700,2.676460921659600,0.3087902282727650,0.002007031029600,CrSiTe3,mp-3779,R-3,-3,trigonal
430,78.94444444444440,601.0000000000000,6.357666666751310,10.681529573565200,1.4030739068253100,0.0019924189932905,ScCl3,mp-23309,R-3,-3,trigonal
24,95.3111111111111,1934.616666666670,5.34833333335039,40.872686811150800,2.0136398394516900,0.00196172443133161,AlCl3,mp-25469,C2/m,2/m,monoclinic
465,47.41111111111110,475.4666666666670,10.894666666666700,4.931316278391190,0.491725709475959,0.00193600252535037,PtS2,mp-762,P-3m1,-3m,trigonal
457,54.46265408516670,955.7166303081280,9.96041733374251,10.841973391014300,0.6178428078676600,0.00184341731711,CdI2,mp-568233,R-3m,-3m,trigonal
821,5.666666666666670,121.25,96.24287566666670,0.14235406908665900,0.006652973675527710,0.00183359637804769,CsSnBr3,mp-27214,Pm-3m,m-3m,cubic
171,137.65555555555600,1509.4166666666700,3.9703333334166300,42.95749027419470,3.917630777209720,0.00182969746578792,BeI2,mp-570886,Ibam,mmm,orthorhombic
207,10.07777777777780,148.53333333333300,56.35946666666670,0.2977925180618910,0.020204803551925200,0.00176063101349,Sb2S3,mp-2809,Pnma,mmm,orthorhombic
212,9.055555555555560,2.099999999999990,63.979000000000000,0.003708844083108830,0.015993163638802700,0.001726026475137,Bi2Se3,mp-23164,Pnma,mmm,orthorhombic
134,6.955555555555560,42.73333333333330,83.35566666666670,0.057927978126720800,0.00942873486929985,0.00172477737627657,Sb2O3,mp-2136,Pccn,mmm,orthorhombic
766,2.133333333333330,29.600000000000000,277.6724296666670,0.01204524616425430,0.0008681258496759830,0.00168814023258526,PbS,mp-21276,Fm-3m,m-3m,cubic
620,0.9777777777777780,14.750000000000000,608.0835347716600,0.002740851497142600,0.00018169109736237200,0.00168188614597387,NaVO2,mp-19391,R-3m,-3m,trigonal
307,0.582014679442691,8.08620242468684,1182.4643333333300,0.0007727042274962080,5.56163671957092E-05,0.00145304147753395,WO3,mp-19443,P4/nmm,4/mmm,tetragonal
79,37.73333333333330,345.0500000000000,18.620999999998200,2.0938027262217700,0.22897016723016400,0.00142321931069518,Al2Te5,mp-9254,C2/m,2/m,monoclinic
185,2.7777777777777800,40.700000000000000,259.32098533333300,0.017734276501324200,0.0012103655815809600,0.0013882409074501,Bi2SO2,mp-27891,Pnnm,mmm,orthorhombic
349,18.11111111111110,573.0,40.454666687380500,1.6004522596168400,0.05058633281317540,0.00136485425409781,HgI,mp-22859,I4/mmm,4/mmm,tetragonal
169,102.31111111111100,813.0833333333340,7.672666666666670,11.974171036864800,1.5067222425943900,0.00127388688895987,SbCl3,mp-22872,Pnma,mmm,orthorhombic
257,16.41111111111110,66.16666666666670,48.95424600000000,0.1527234125995490,0.03787950972452290,0.00124471994395,BiClO,mp-22939,P4/nmm,4/mmm,tetragonal
488,23.37777777777780,433.48333333333300,35.90033333283010,1.3643652596254300,0.0735802864713986,0.00119151164984,ZrS2,mp-1186,P-3m1,-3m,trigonal
415,60.788888888888900,854.2666666666660,13.831333334410100,6.978886607254300,0.49661163087623300,0.001189355668412,SbI3,mp-23281,R-3,-3,trigonal
177,14.244444444444400,180.23333333333300,60.5223333281563,0.33649311385310200,0.02659417865481030,0.0011599488032241,InCl,mp-571555,Cmcm,mmm,orthorhombic
223,42.24444444444440,380.30000000000000,20.905333333333300,2.055540121137960,0.2283332906935030,0.00113233074700044,TlF,mp-720,Pbcm,mmm,orthorhombic
107,15.02222222222220,272.43333333333300,59.43298833333330,0.517951870813584,0.028560338078223600,0.00112005216638,TiNCl,mp-27850,Pmmn,mmm,orthorhombic
616,77.32222222222220,695.6333333333340,12.26109800000130,6.41073389469947,0.7125768232500130,0.00105479074199,CsAu3Se2,mp-9386,P-3m1,-3m,trigonal
790,2.766666666666670,40.6,379.83809266666800,0.012077700236070900,0.0008230288338209230,0.000951578554417714,TePb,mp-19717,Fm-3m,m-3m,cubic
667,69.40943563521000,189.9105208987940,15.246333333446800,1.4074738792239400,0.5144105085167710,0.000944965768037786,Te2Mo,mp-602,P6_3/mmc,6/mmm,hexagonal
180,115.04444444444400,1135.1000000000000,9.59533333333327,13.366902696343800,1.3547598402288900,0.00090588753217,IBr,mp-27639,Cmcm,mmm,orthorhombic
328,2.5000000000000000,24.8,456.0314801391900,0.00614488255536733,0.0006194438059846100,0.000877132429274207,LiBiS2,mp-33526,I4_1/amd,4/mmm,tetragonal
598,69.86666666666670,781.8666666666660,17.051666666736800,5.181107379953270,0.46297753531642400,0.000839388745919916,PbI2,mp-540789,R-3m,-3m,trigonal
413,36.01111111111110,345412.0,35.409,1102.2509678266500,0.11491575878873800,0.000784241493260634,TeBr2,mp-867355,P4_2/mnm,4/mmm,tetragonal
594,84.68888888888890,563.5166666666670,15.999333333353600,3.9798033015920400,0.5981102947706280,0.00073802602791379,PtSe2,mp-1115,P-3m1,-3m,trigonal
16,241.12222222222200,1299.8833333333300,5.6656666666666700,25.924481854391700,4.808869007237010,0.000732001115341966,YBr3,mp-754815,C2/m,2/m,monoclinic
860,128.36666666666700,128.45000000000000,10.99599366669150,1.3199465854323600,1.319090255741540,0.00070845660736,Rb2SnBr6,mp-569028,Fm-3m,m-3m,cubic
403,99.40000000000000,320.50000000000000,17.399000000081400,2.0814236028143700,0.6455335604360330,0.000578214964825057,HgCl,mp-22897,I4/mmm,4/mmm,tetragonal
262,40.87777777777780,234.0666666666670,46.77422366666670,0.5654441452896910,0.09875007170420460,0.00052300535256,BiBrO,mp-23072,P4/nmm,4/mmm,tetragonal
111,39.95555555555560,284.78333333333300,54.819666666666700,0.586995683810809,0.08235642999487600,0.000456547990860463,SnCl2,mp-569152,Pnma,mmm,orthorhombic
198,44.71111111111110,234.6833333333330,60.46,0.4386022291122740,0.08356108088666950,0.000369927310105625,BiCl3,mp-22908,Pnma,mmm,orthorhombic
701,300.5908349346560,986.1776431278740,9.312333332888230,11.96612041955190,3.647320696130740,0.000357244665273296,WS2,mp-224,P6_3/mmc,6/mmm,hexagonal
181,45.37777777777780,647.0500000000000,212.5923333333330,0.3439117168710180,0.0241186144244604,0.000103659516163112,GaCl2,mp-568848,Pnna,mmm,orthorhombic
253,110.4888888888890,175.05000000000000,91.35804172999890,0.21650705994121800,0.13665595252502300,0.0000990682774943166,TlGaSe2,mp-9580,I4/mcm,4/mmm,tetragonal
494,1109.3333333333300,2387.700000000000,14734.629428135500,0.018310376347458100,0.00850706153541629,0.0000000611784851521968,FeCl2,mp-571096,P-3m1,-3m,trigonal
